Text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Han yr may kud larkay kay sath beta hoon IA ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo khe rha tha ke ma jao ga tu wo jae ga.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr ma dost se 200 lya ha ghr se nae mla plzzz kr dena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Oy foji sunaa . .  Fyp ka kya kia ay tum logo ny phr?????,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
california daa ptaa naa aithey ajaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idr ajao tm or qasm tmhrx papa bula rhy hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujy us sy bht pyar tha ... Or hy b but ma us k khny py chup hun ... Ma chahta hun k wo khush rhy jaha b rhy ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Skype install ho jae ata hon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kya mtlb me ne baton mae lgaya hwa hai ap ko me ne to bs ap se kha k me kal soch rhi thi k kya khu puch nai rhi ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
han ami b sth e dkhti hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hmmmm....oska mind aj bten suna k fresh kr dia...khta phr b dhan say kren shani
yar tnshn not :p ",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujhe msg oe msg kr rhi he,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hama dakh la hum to eid pa jae ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eshal mood kharab 
nae ho sakti baat 2 mint ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ghar pay b sab theek Alhamdulillah n Abi b umar jata hy 7 par isi month wo jay ga shyd phr khala ki uni start o jani tw wo aur main 7 aen gay n jaen gy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yar barish ho rahi ha rasty ma kafi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tm se baat k lye jaag lu ga thori dair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han ap bs apna khayal rakhna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohh shit muje yaad he nahi tha k Nlp ke assignmnt b ha latex report :(,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sir meri mcse ki clas ha 11 30 to 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Next lecture kaunsay kaunsay dept mein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Menu ki pta dhaka lgate rhe us manhus start hi nai hui,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yrrrrrr bht zyada bkwas krti hs,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"G us ne b0la ha k ly lo,usk0 wo m0dl psnd ha",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jutt send krdi hy.abi aya hu ghr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Screen to wohi a rahi ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To phr li8 off ka khan se pata chla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Or wo group membrs bhi ay gy mere koi tntion to nhi na.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syed Mobil gher ho or vo bhr ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haha yar woh game khel rha tha cousions ky sath.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ku k ye itni smjdar ni hai yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Thanx jani.Abi tk tu ni lagi
Kuch peenay ko dil kr rha hau
Kia peena ha?
Jani jb bhok lgy to btana
Q ab kia hwa?",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Tu jab jana start karay ga tab baat kari hamsay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me bas vela ese e uni me masrroof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Guess ab kal hi.. 8number ko b masla ha,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Yaro kisi ny dsa ki book parhi ha jo group ma posted thi ? Yar wo to fortan ma ha c++ ma to nai :/ ya mujy hi galti hui ha??,",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phr 4 30 akar la laina mj s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phr jb kahy ga jaha kahy ga chaly jaye gy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr 4.00 bhjy khatam ho ge cls fir to khud daek le.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wo b gr e khrh h petrol nae h us ma or chain lo0se ho gya h.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar udar ane jane ka tu koi masla nai ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"N wed n thursday k courses b 
aj main 3:30 tk comsats aa jaoun gi InshaALLAH registratn card n registr krwany courses",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Yar mai nai khak bhi nai parha kam hi itnai thai pata bhi nai chala kaisai do din guzr gai.
.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Wo tu me tumari shadi pe doon ge :-P ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bio mai practicl m D grade h  bqi thk hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lagat ha eid full enjoyma gozri ha Bhi ki,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hahaha...itna h pyar rha to gya ku ni...isld..saly ghar bth k bten h sb krty han,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kn batting kr rha ha aur kia update ha?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han jesy kafi din tk mery msgs ka pta ni chla,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kese kaha to tha good one.........,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mere bhai ma ne aj kam karna ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
js ki waja sy lrai hti the usy to unfrnd kiya nae mjhe kr dya...,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yess to us k pas janay ki kya zaroorat thi mje wo khud e na jama karwa atiiii,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Email kro jinna v bnya a,main tuanu apna send krn lgan.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
koi masla nai car thi m kaha k chalo ap ko b ghoma lyta hm b ghom lyty ;-) chalo nxt tim,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Oyee light aa rai hai yar hamari 6 ghantai sai gai hoi hai,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahahah me tou bhr gai h ni me tou andrr hu...awaxain.hi aa ri bhr se,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar tera gol chakar chakar laga aj kal 
Agar terai handsfree sai ja rahai hai to woi walai merai liyai bhi pakar li",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yr tn hard copy to dy na.....viva dy ln ga ma koi msla ni,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Onke liey hoge mgr dil to hai na tmre pas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haw yeh kya baat hoi main frnd hon isliye chati hon k khud mehnat karo :-D,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Q khof kha gya hn.
Ni itni khata jani :P ",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Wsalam janu. I was looking for information about audits. I will call u on Monday for that. ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Waah g mashaAllah bht prgress kr rhi hy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hmm ok but neither i have a group then how i present?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nhi esa kuch b nhi h ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jani abi frnd ki trf hO thOkr rigistr flat py ha mery waha ja k btata hO ok,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Me ghar itna rha hi nai. Dada abu ko le kar gya tha. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kya kr rahy thy tm log sham ko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhi a sakta yr ramzan k bad aon ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Thek  hy hum ready rehy gae.....,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R bri sistr ki sunao stdy cmplete hogae unki,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr  min ne kaha hn aj ka tmare galtie hote hn her  time laikn wo nai mantie.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merzi hy dost bnaya tha thn dosti b nibhana sekho,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mari tayari nai ha achi es bar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Yar ma eca ki assignment ab kese submit krwao?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han bare sath hu tw zayada mazha nahi ata.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Time anay pay sab ka pta chl hi jata ha maza to tb ha k time say phlay pta ho sb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar tuje kal sara samja du ga. Don,t worry!",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tere ishq me tere ishq me,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Yr woh pocket me mbile dal dya vib thi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar per aap or aimen hootay yo kya he baat hoti :D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
R0ti khai h phr bh0k lag gai,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Pprs check kiye hn sir ne?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han iA dua krna tm b ..me to krti e hn..behan hti hn uski wahan to rehne ka b shukr hay masla nai usy udr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab ma ny tery sy khana ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han pata kiya tha dco sa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nai mera to paper nai hai ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Overall healthy ho to no problem :)
But belly na nikly bahir :P",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wrstlng john cena ws daniel brian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raat to 2bje soi the malka ny apni brdy pe cake b nai cut kiya kheti mere sth hi celebrt krni he phr rt waha sy aw kr us ke brdy phr kahi 2bje jaw kr soi the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar yahan bhi aisay hi hn hostel. Ye to apna hostel h . Ic liay cook ko kaha howa tha k dihan 
rakhay. Otherwise khana to acha hi h yahan ka",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar mai halka hoo raha tha per time tha mai nay soch nahi hooga masla or outh gaya or to yeh zindagi ka sab say galat decision tha ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ûmåïr fung kae liae apply or dia????,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ma nashta kr ka bt krta ho,",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shukar Allah ka . ap sunae?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jani ap sb ko he mana laitay ho :P ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Wo sb tu pta h..us ki Tiyari kr k hi gaye thy. Mgr problem ye thi k 1 din phly waha thek thak daketi hoi thi.. Is liye rasty bnd kiye thy unho ny.....,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hhehehehe Hum double speed pohanchy hn abi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wase fb wali assignment weekend p puri ho sakti hai. ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yes sir.We came to university today.We have made the strategy for the competition.We have tested a new mind controlled module too.We have to setup our project in FAST on Friday at 2:30pm.We will come to university early on friday to test everything again.Please try to arrange transport for us.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr wo ksi r ko krna tha tje ho gya...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good ar kch hai wahan krne wala?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo wkai bht jhota ha yr ar us ke natre bht dfrnt ha,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O...Yr me tre sth sth ksi r se b bat kr rha hu to do msg tje b aa gye.isi lye cnfuse na ho jaiee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr dramey na khar to ab.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yara agar UET main tera electrical ya mechanical main ho rhaa hai to phr engineering karni tujhy mery khyaal sy wesy apny apny interest ki baat hoti hai dekh lay aagy,,,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ne ne pagal mind ne kia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fb per online a jayyo wha bat ker letan han msg per,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr dani 200. Min LA dena ma lrke se lye ha WO khr dmag ha rzlt ke bad se abhe paise nhe mlte ziada,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
To pehly ku ni ki ku drame kye,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr koi or clr rakh lo white dhoney wala boski rakh lo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han lgta hy usko sary rasty pata hain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me friday wale din lahore chala jao ga.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nai ye to mjy khd ni pta k last date kb tk ha submit krwany ki,b8 me pta krti hn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mn zara bhae waqas say mil loun kaam h ik. Aur dinner bhi ker loun . Noker bulanay aya tha fir cough syrup lay aon gala kharab h ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kisi ko nai  janta main jo udar parhta ho,,,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ok i will be at new campus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hahahaha...ni ni ab to ma free hun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
chal jb bhi aye ga mujy msg kr di ma a jaoun ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yaar hamza bhi tha sath uski bhi car or basit ki...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yhi k hmmm log Vely ni...stdy ma buxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ma b aaya tha thori dyr phly .. Chburji ... Abu g k sath ...  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tare pas ya log ayain ga boks lane ha uzi ne,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Net se fre ho k btata,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Maybe you could be a good time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hn chahiye yr mene tere notes dekhne h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"chal thek hai mein thori dair mein kar deta hn,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahaha ghar se nikal de ga tera aba . 3 ki krni ha mene birthday wese b :D ,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mera msg mila tha ramzan mubarik wala?????,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agr to english bol sakta hy far far to night ke job hy 6 pm to 2 am,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You tell how life going on after marriage?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oye mein idhr kharaaa hn chapli kabab waly ky pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mje tensn hti hai na kisi ka kaam na hoo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thek ha sir i will be at your office at 1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aa ja mil ly...kal wapis b chaly jana ma n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fb pe ajayen blnce ni ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net pa bhot hain ... Search kr tu bhi ma bhi krta hn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hahahah q chokay aa gy?? :-P or fahad ny kitna dia???,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Help me out if u know something!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kuch log tu bht busy hein!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to phr usayy kehna tha mehnt kr ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han main tu har haal main khush :-P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujh  To allah ka sukar  hy in main sy kisey maslay ka samna ni hy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Many usay khana ha trest dy day warna many babhi ko bta dena ha kay tu daba ha :p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar ghar jaa kar batata hoon.... AA kon kon raha hai??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na bhai ma ap kar lungo!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
To tm pyar karti ho pirr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Yad nai ha ap ko bhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"suno irsa, profile image update krna zruri h?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"wo chahy apny gr gxa tha tjhe khud daikhna chahye tha.
or uper sy bl rha tha k papa ny daikha bs thk h. kya mtlb?
tu abi b cheat krny k chkrn ma h?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q nai anay dy gi ? :/ Pele le lein gy na permission,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lolz dont worry diet behtar karnay sy kam chal jaey ga us time b!!! Mutton, khoya khajoor shake, beef",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
yr kal kuch kaam hai late hojaunga... kal k baad bhi ajana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pehly tm keh rhy thy k woh keh rha ha fawad 10 din reh k gya ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In 40 days ma kafi dafa naha lia :),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nahi 3rd ko ana ha wapis  Yawr weekend par a ja na idhar ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khala fajr k namaz k time mjy cl kre g alarm ne sahe tra bolta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Please send multiple screenshots. From different angles.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Or bhi phone ly kr treat k paisy be rakhi :p nai to phone na lai :p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q k hstl walo life be kaar hti ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
If you have any questions about our,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yara aaj main jaldi phnch jaon ga university 7:45 .,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hahaha han ma'am sa bs sbko khush kia tha :-D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mes me kia tha?kia paka k rkhyn mama p0ch ri,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tu b aa jaen bike py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Main ghar punch gya hun or ab spny laga hun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pani to iqbl twn me b jama ha.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr parha he dy aj...main aur abdullah ain teri taraf aj?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
yar hafiz waqas or faizan in k nbd snd kar day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kahie nahi jnb aur bta to  phopo ka ghr kahir say gaiya tha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mall a gya hai k nhi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitany larky ai way hain ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mian kal ki sehri ka plan final hai. Aaj shaam taraweeh parh k aa jain...,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Par jab aye ge to zaroo ap ka Salam du ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Final price kiya hy tyray mind may?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han usay bta dia tha raat ko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sab Allah ka shukr theek tu suna sab kaisy kya o raha?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han ji hotay hain pas hr waqt magar koi masla to nai haiii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hajra ki call agayi wo kehti ha k form bank se milne hain so nahi araha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to us ke bad kia krna ha?!!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzi log pohnch gy hain khariyat se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sae.
pyar k chkrn ma na daly ALLAH",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yr cr k b txt aia h pani bt khara h,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mjhy flu hoa wa hy illrgy spray laya nai tablit khatm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Owais Ko lay kar jaa ander Mai AA raha hoon 5 min Mai ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr notes ki pics send krna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
maria sadaf sy ho g bat ? sorry yar tjy dosri wali ka number dy dya.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
chl ok tn asa kr yr idr e aja ma try krta hn jldi tyar ony ki :-P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sory yr mama cl kr rhy thyn pupho ko. or ma khana kha k free hoa tha to cl kr li packg jo kiya tha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
finance manager tha mall of lhr ma.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
